cik,name,name_clean,ticker,gvkey,sic,name_source
0001749723,NEW FORTRESS ENERGY INC,new fortress energy,,34418,4924.0,crosswalk
0001750106,ALSET INC,alset,,36005,6552.0,crosswalk
0001750149,INHIBIKASE THERAPE INC,inhibikase therape,,36787,2836.0,crosswalk
0001750153,CANOO INC,canoo,,37576,3711.0,crosswalk
0001750284,OLEMA PHARMACEUTICALS INC,olema pharmaceuticals,,37412,2836.0,crosswalk
0001750735,MERIDIAN CORP,meridian,,32665,6020.0,crosswalk
0001751707,OZ VISION INC,oz vision,,35534,4210.0,crosswalk
0001751783,RHINEBECK BANCORP INC,rhinebeck bancorp,,34338,6036.0,crosswalk
0001751788,DOW INC,dow,,34443,2821.0,crosswalk
0001752036,CALIFORNIA BANCORP,california bancorp,,178923,6020.0,crosswalk
0001752372,EZAGOO LTD,ezagoo,,36177,7310.0,crosswalk
0001752474,KLDISCOVERY INC,kldiscovery,,36107,7370.0,crosswalk
0001752828,CELULARITY INC,celularity,,39277,2836.0,crosswalk
0001753162,FATHOM HOLDINGS INC,fathom,,36084,6531.0,crosswalk
0001753373,M2I GLOBAL INC,m2i global,,39394,5051.0,crosswalk
0001753539,BLACKSKY TECHNOLOGY INC,blacksky technology,,39621,7370.0,crosswalk
0001753706,WHOLE EARTH BRANDS INC,whole earth brands,,35053,2090.0,crosswalk
0001754068,KALARIS THERAPEUTICS INC,kalaris therapeutics,,36786,2836.0,crosswalk
0001754170,AERSALE CORP,aersale,,37587,5080.0,crosswalk
0001754195,TRULIEVE CANNABIS CORP,trulieve cannabis,,34214,2834.0,crosswalk
0001754301,FOX CORP,fox,,34636,4833.0,crosswalk
0001754820,DESKTOP METAL INC,desktop metal,,37537,3555.0,crosswalk
0001755237,CYCLERION THERAPEUTICS,cyclerion therapeutics,,34746,2836.0,crosswalk
0001755672,CORTEVA INC,corteva,,35168,100.0,crosswalk
0001756180,NOCERA INC,nocera,,34770,1600.0,crosswalk
0001756262,TRANSMEDICS GROUP INC,transmedics,,35062,3845.0,crosswalk
0001757073,ENVISTA HOLDINGS CORP,envista,,35497,3843.0,crosswalk
0001757715,ATERIAN INC,aterian,,35210,3634.0,crosswalk
0001757898,STERIS PLC,steris,,25313,3841.0,crosswalk
0001758009,QUANTUM COMPUTING INC,quantum computing,,162643,3570.0,crosswalk
0001758057,LUMINAR TECHNOLOGIES INC,luminar technologies,,37490,3714.0,crosswalk
0001758488,ONESPAWORLD HOLDINGS LTD,onespaworld,,32608,7200.0,crosswalk
0001758730,TRADEWEB MARKETS INC,tradeweb markets,,34919,7370.0,crosswalk
0001758766,STEM INC,stem,,38722,7389.0,crosswalk
0001759138,CABALETTA BIO INC,cabaletta bio,,35727,2836.0,crosswalk
0001759186,COEPTIS THERAPEUTIC HOLD INC,coeptis therapeutic hold,,38082,2836.0,crosswalk
0001759425,MIRUM PHARMACEUTICALS INC,mirum pharmaceuticals,,35375,2836.0,crosswalk
0001759509,LYFT INC,lyft,,34873,4100.0,crosswalk
0001759546,NU RIDE INC,nu ride,,37268,3711.0,crosswalk
0001759631,HYLIION HOLDINGS CORP,hyliion,,37182,3711.0,crosswalk
0001759774,POSTAL REALTY TRUST INC,postal realty trust,,35030,6798.0,crosswalk
0001759824,ALTA EQUIPMENT GROUP INC,alta equipment,,36206,5080.0,crosswalk
0001760026,REGENERATIVE MD TECH GRP INC,regenerative md tech grp,,122440,5961.0,crosswalk
0001760542,HOOKIPA PHARMA INC,hookipa pharma,,35014,2836.0,crosswalk
0001760689,MICROVAST HOLDINGS INC,microvast,,39338,3690.0,crosswalk
0001760903,BONK INC,bonk,,36632,2844.0,crosswalk
0001760965,KONTOOR BRANDS INC,kontoor brands,,35035,2300.0,crosswalk
0001761312,PALOMAR HOLDINGS INC,palomar,,34953,6331.0,crosswalk
0001761612,BICYCLE THERAPEUTICS PLC,bicycle therapeutics,,35137,2836.0,crosswalk
0001762239,KAIVAL BRANDS INNV GROUP INC,kaival brands innv,,164146,5190.0,crosswalk
0001762359,ACREAGE HOLDINGS INC,acreage,,34437,2834.0,crosswalk
0001763329,AIBOTICS INC,aibotics,,38154,8000.0,crosswalk
0001763925,COJAX OIL AND GAS CORP,cojax oil and gas,,37446,1311.0,crosswalk
0001763950,LANTERN PHARMA INC,lantern pharma,,36394,2836.0,crosswalk
0001764013,IMMUNOVANT INC,immunovant,,35982,2836.0,crosswalk
0001764046,CLARIVATE PLC,clarivate,,35211,7370.0,crosswalk
0001766368,MAYVILLE ENGNERING CMPNY INC,mayville engnering cmpny,,35099,3460.0,crosswalk
0001766400,PENNANT GROUP INC (THE),pennant group inc the,,35642,8050.0,crosswalk
0001766502,CHEWY INC,chewy,,35287,5961.0,crosswalk
0001766526,TECTONIC FINANCIAL INC,tectonic financial,,162649,6020.0,crosswalk
0001767258,XPEL INC,xpel,,162400,3714.0,crosswalk
0001767837,RICHMOND MUTUAL BANCO INC,richmond mutual banco,,34938,6020.0,crosswalk
0001768224,ARCTURUS THERAPETCS HOLD INC,arcturus therapetcs hold,,32715,2836.0,crosswalk
0001768267,CERENCE INC,cerence,,35614,7372.0,crosswalk
0001769617,HARBORONE BANCORP INC,harborone bancorp,,27604,6036.0,crosswalk
0001769624,TRILLER GROUP INC,triller,,35079,6282.0,crosswalk
0001769663,PIONEER BANCORP INC,pioneer bancorp,,34939,6036.0,crosswalk
0001769804,AUGMEDIX INC,augmedix,,38239,7374.0,crosswalk
0001770121,SANA BIOTCHNOLOGY INC,sana biotchnology,,37925,2836.0,crosswalk
0001770141,UPHEALTH INC,uphealth,,38981,8090.0,crosswalk
0001770236,MOVING IMAGE TECHNOLOGIS INC,moving image technologis,,36235,3861.0,crosswalk
0001770450,XEROX HOLDINGS CORP,xerox,,11636,3577.0,crosswalk
0001770561,CORONADO GBL RESORC INC -ADR,coronado gbl resorc inc adr,,328920,1220.0,crosswalk
0001770787,10X GENOMICS INC,10x genomics,,35640,2835.0,crosswalk
0001771515,GROCERY OUTLET HLDNG CORP,grocery outlet hldng,,189579,5411.0,crosswalk
0001771706,VIREO GROWTH INC,vireo growth,,331757,2834.0,crosswalk
0001771917,KARUNA THERPEUTICS INC,karuna therpeutics,,35290,2836.0,crosswalk
0001772016,BELLRING BRANDS INC,bellring brands,,35684,2000.0,crosswalk
0001772177,KURA SUSHI USA INC,kura sushi usa,,35423,5812.0,crosswalk
0001772695,SUNNOVA ENRGY INTL INC,sunnova enrgy intl,,35395,4991.0,crosswalk
0001772720,SPRUCE POWER HOLDG CORP,spruce power holdg,,37594,4911.0,crosswalk
0001772921,ONEWATER MARINE INC,onewater marine,,35451,5500.0,crosswalk
0001773383,DYNATRACE INC,dynatrace,,35447,7370.0,crosswalk
0001773427,SPRINGWORKS THERAPEUTICS INC,springworks therapeutics,,35600,2836.0,crosswalk
0001773751,HIMS & HERS HEALTH INC,hims hers health,,37851,2834.0,crosswalk
0001774170,POWERFLEET INC,powerfleet,,121759,7370.0,crosswalk
0001774675,SKILLSOFT CORP,skillsoft,,35327,8200.0,crosswalk
0001775194,UPEXI INC,upexi,,38661,2834.0,crosswalk
0001776661,ADVANTAGE SOLUTIONS INC,advantage solutions,,31803,8742.0,crosswalk
0001776909,CURIOSITYSTREAM INC,curiositystream,,37214,7374.0,crosswalk
0001777319,CISO GLOBAL INC,ciso global,,36335,7373.0,crosswalk
0001777393,CHARGEPOINT HOLDINGS INC,chargepoint,,38198,7500.0,crosswalk
0001777835,PERELLA WEINBERG PARTNERS,perella weinberg partners,,39098,6211.0,crosswalk
0001777921,AVEPOINT INC,avepoint,,39157,7370.0,crosswalk
0001777946,IRONNET INC,ironnet,,39535,7372.0,crosswalk
0001778784,PROVIDENT BANCORP INC,provident bancorp,,25327,6036.0,crosswalk
0001779020,DANIMER SCIENTIFIC INC,danimer scientific,,37630,2821.0,crosswalk
0001779474,WM TECHNOLOGY INC,wm technology,,39025,7370.0,crosswalk
0001780312,AST SPACEMOBILE INC,ast spacemobile,,38598,4899.0,crosswalk
0001781162,MOMENTUS INC,momentus,,39427,3670.0,crosswalk
0001781335,OTIS WORLDWIDE CORP,otis worldwide,,36190,3530.0,crosswalk
0001781726,ACASIA TECHNOLOGY INC,acasia technology,,36362,8200.0,crosswalk
0001781755,BALDWIN INSURANCE GROUP INC,baldwin insurance,,26167,6411.0,crosswalk
0001781983,APREA THERAPEUTICS INC,aprea therapeutics,,35648,2836.0,crosswalk
0001782524,MORGAN STANLEY DRCT LEND FND,morgan stanley drct lend fnd,,43873,6797.0,crosswalk
0001782754,AZEK COMPANY INC (THE),azek company inc the,,36193,2430.0,crosswalk
0001783180,CARRIER GLOBAL CORP,carrier global,,36191,3585.0,crosswalk
0001783183,PHATHOM PHARMA INC,phathom pharma,,35728,2834.0,crosswalk
0001783398,UWM HOLDINGS CORP,uwm,,37763,6162.0,crosswalk
0001783875,4FRONT VENTURES CORP,4front ventures,,35995,2834.0,crosswalk
0001784058,PONY GROUP INC,pony,,37432,4100.0,crosswalk
0001784254,MEDIACO HOLDING INC,mediaco,,35583,4832.0,crosswalk
0001784535,PORCH GROUP INC,porch,,37593,6331.0,crosswalk
0001784567,HARBOR CUSTOM DEV INC,harbor custom dev,,36349,1531.0,crosswalk
0001784851,SHAPEWAYS HOLDINGS INC,shapeways,,39785,2750.0,crosswalk
0001784970,NEXT TECHNOLOGY HOLDING INC,next technology,,36383,7370.0,crosswalk
0001785173,89BIO INC,89bio,,35776,2836.0,crosswalk
0001785345,LANDOS BIOPHARMA INC,landos biopharma,,37924,2834.0,crosswalk
0001785424,KATAPULT HOLDINGS INC,katapult,,38978,6141.0,crosswalk
0001785493,RHINO BITCOIN INC,rhino bitcoin,,40661,8700.0,crosswalk
0001785494,WOODBRIDGE LIQUIDATION TRUST,woodbridge liquidation trust,,36315,6726.0,crosswalk
0001785592,LEAFLY HOLDINGS INC,leafly,,35761,7370.0,crosswalk
0001786108,TRINITY CAPITAL INC,trinity capital,,37723,6797.0,crosswalk
0001786117,ALPINE INCOME PROPERTY TRUST,alpine income property trust,,35793,6798.0,crosswalk
0001786248,NEXPOINT REAL EST FIN,nexpoint real est fin,,36053,6798.0,crosswalk
0001786352,BILL HOLDINGS INC,bill,,35868,7370.0,crosswalk
0001786431,REYNOLDS CONSUMER PRODUCTS,reynolds consumer products,,35874,2673.0,crosswalk
0001786842,VONTIER CORP,vontier,,36203,3829.0,crosswalk
0001787297,PASSAGE BIO INC,passage bio,,36140,2836.0,crosswalk
0001787306,ARCUTIS BIOTHERAPEUTICS INC,arcutis biotherapeutics,,36028,2834.0,crosswalk
0001787400,NKARTA INC,nkarta,,36642,2836.0,crosswalk
0001787414,BOGOTA FINANCIAL CORP,bogota financial,,35646,6036.0,crosswalk
0001787518,T3 DEFENSE INC,t3 defense,,22320,7372.0,crosswalk
0001788028,JASPER THERAPEUTICS INC,jasper therapeutics,,39740,2836.0,crosswalk
0001788841,MICROMOBILITY.COM INC,micromobilitycom,,39435,7370.0,crosswalk
0001788882,ROOT INC,root,,37150,6331.0,crosswalk
0001789029,AEVA TECHNOLOGIES INC,aeva technologies,,38357,3829.0,crosswalk
0001789192,NEXENTIS TECHNOLOGIES INC,nexentis technologies,,183968,2870.0,crosswalk
0001789832,HESS MIDSTREAM LP,hess midstream lp,,21833,1311.0,crosswalk
0001789972,CULLINAN THERAPEUTICS INC,cullinan therapeutics,,37675,2836.0,crosswalk
0001792044,VIATRIS INC,viatris,,7637,2834.0,crosswalk
0001792580,OVINTIV INC,ovintiv,,11781,1311.0,crosswalk
0001792581,KIROMIC BIOPHARMA INC,kiromic biopharma,,36465,2836.0,crosswalk
0001792789,DOORDASH INC,doordash,,37420,7370.0,crosswalk
0001792849,HIGHPEAK ENERGY INC,highpeak energy,,36897,1311.0,crosswalk
0001793229,CLARITEV CORP,claritev,,37188,7372.0,crosswalk
0001793659,RUSH STREET INTERACTIVE INC,rush street interactive,,37623,7990.0,crosswalk
0001794515,ZOOMINFO TECHNO INC,zoominfo techno,,22638,7370.0,crosswalk
0001794669,SHIFT4 PAYMENTS INC,shift4 payments,,36494,7389.0,crosswalk
0001794776,PALMER SQUARE CAPTAL BDC INC,palmer square captal bdc,,43849,6797.0,crosswalk
0001794783,SELECTQUOTE INC,selectquote,,36234,6411.0,crosswalk
0001795139,GREEN THUMB INDUSTRIES INC,green thumb industries,,33665,2834.0,crosswalk
0001795250,SPHERE ENTERTAINMENT CO,sphere entertainment,,36309,4841.0,crosswalk
0001796022,STEPSTONE GROUP INC,stepstone,,33110,6282.0,crosswalk
0001796129,VINCERX PHARMA INC,vincerx pharma,,37592,2836.0,crosswalk
0001796209,API GROUP CORP,api,,325576,1700.0,crosswalk
0001796280,ORIC PHARMACEUTICALS,oric pharmaceuticals,,36264,2836.0,crosswalk
0001796949,GENFLAT HOLDINGS INC,genflat,,41637,3790.0,crosswalk
0001797768,KINNATE BIOPHARMA INC,kinnate biopharma,,37486,2836.0,crosswalk
0001798100,NETSTREIT CORP,netstreit,,36777,6798.0,crosswalk
0001798270,ASSURE HOLDINGS CORP,assure,,31653,8090.0,crosswalk
0001798562,TMC THE METALS CO INC,tmc the metals,,39624,1000.0,crosswalk
0001799191,ONCOLOGY INSTITUTE INC (THE),oncology institute inc the,,36237,8011.0,crosswalk
0001799208,DUN & BRADSTREET HOLDNGS INC,dun bradstreet holdngs,,4094,7323.0,crosswalk
0001799332,GAN LTD,gan,,316747,7370.0,crosswalk
0001799448,ALIGOS THERAPEUTICS INC,aligos therapeutics,,37084,2836.0,crosswalk
0001799788,GREENWICH LIFESCIE INC,greenwich lifescie,,36558,2836.0,crosswalk
0001800227,IAC INC,iac,,36691,7370.0,crosswalk
0001800315,DAMORA THERAPEUTICS INC,damora therapeutics,,37310,2836.0,crosswalk
0001800347,E2OPEN PARENT HOLDINGS INC,e2open parent,,36299,7370.0,crosswalk
0001800373,GOLDENWELL BIOTECH INC,goldenwell biotech,,40385,2833.0,crosswalk
0001800637,RYTHM INC,rythm,,37896,3523.0,crosswalk
0001800667,JFROG LTD,jfrog,,36945,7372.0,crosswalk
0001800682,CANO HEALTH INC,cano health,,38949,8062.0,crosswalk
0001801169,OPENDOOR TECHNOLOGIES INC,opendoor technologies,,37519,6531.0,crosswalk
0001801170,CLOVER HEALTH INVESTMENTS,clover health investments,,37711,6324.0,crosswalk
0001801368,MP MATERIALS CORP,mp materials,,37407,1090.0,crosswalk
0001801661,SKILLZ INC,skillz,,37562,7370.0,crosswalk
0001802450,MSP RECOVERY INC,msp recovery,,36808,8090.0,crosswalk
0001802457,ORIGIN MATERIALS INC,origin materials,,39097,2821.0,crosswalk
0001802665,HARMONY BIOSC HOLD INC,harmony biosc hold,,36847,2834.0,crosswalk
0001802768,ROYALTY PHARMA PLC,royalty pharma,,36474,2834.0,crosswalk
0001802974,MISSION PRODUCE INC,mission produce,,37019,5140.0,crosswalk
0001803599,CONCENTRIX CORP,concentrix,,37382,7374.0,crosswalk
0001803696,ADEIA INC,adeia,,156153,7372.0,crosswalk
0001803901,TALKSPACE INC,talkspace,,39078,8090.0,crosswalk
0001803914,PLAYBOY INC,playboy,,38065,2300.0,crosswalk
0001803977,LIMITLESS X HOLDINGS INC,limitless x,,66552,2834.0,crosswalk
0001804176,BUTTERFLY NETWORK INC,butterfly network,,38079,3845.0,crosswalk
0001804591,CHROME HOLDING CO,chrome,,38717,8071.0,crosswalk
0001804745,DRIVEN BRANDS HOLDINGS INC,driven brands,,37751,7500.0,crosswalk
0001805077,EOS ENERGY ENTERPRISES INC,eos energy enterprises,,37392,3690.0,crosswalk
0001805284,ROCKET COS INC,rocket cos,,36722,6162.0,crosswalk
0001805385,EVOLV TECHNOLOGIES HOLDINGS,evolv technologies,,39280,3812.0,crosswalk
0001805387,CEREVEL THERAPEUTICS HOLDING,cerevel therapeutics,,37275,2836.0,crosswalk
0001805521,FARADAY FUTURE INTELLIGENT,faraday future intelligent,,39318,3711.0,crosswalk
0001805651,MARKETWISE INC,marketwise,,39311,7370.0,crosswalk
0001805833,SYSTEM1 INC,system1,,36557,7370.0,crosswalk
0001805890,FUSION PHARMACEUTI INC,fusion pharmaceuti,,36571,2836.0,crosswalk
0001806201,OPEN LENDING CORP,open lending,,36598,7323.0,crosswalk
0001806310,TAYSHA GENE THERPS INC,taysha gene therps,,37013,2836.0,crosswalk
0001806837,VERTEX INC,vertex,,24083,7370.0,crosswalk
0001807166,AMESITE INC,amesite,,36863,7372.0,crosswalk
0001807427,BLUE OWL CAPI CORP III -REDH,blue owl capi corp iii redh,,43879,6797.0,crosswalk
0001807765,PMV CONSUMER ACQU CORP -REDH,pmv consumer acqu corp redh,,27877,9995.0,crosswalk
0001807846,MONEYLION INC,moneylion,,39752,6141.0,crosswalk
0001807887,LASER PHOTONICS CORP,laser photonics,,40645,3540.0,crosswalk
0001807893,STANDARD PREMI FIN HLDGS INC,standard premi fin hldgs,,41046,6159.0,crosswalk
0001808158,REPARE THERAPEUTIC INC,repare therapeutic,,36556,2836.0,crosswalk
0001808220,GOHEALTH INC,gohealth,,36635,6411.0,crosswalk
0001808665,ASSERTIO HOLDINGS INC,assertio,,65944,2834.0,crosswalk
0001808805,NAUTILUS BIOTECHNOLOGY INC,nautilus biotechnology,,38979,8731.0,crosswalk
0001808834,PROG HOLDINGS INC,prog,,1076,6141.0,crosswalk
0001808865,ITEOS THERAPEUTICS INC,iteos therapeutics,,36679,2836.0,crosswalk
0001808898,BENITEC BIOPHARMA INC,benitec biopharma,,254381,2836.0,crosswalk
0001808997,AMERICAN OUTDOOR BRANDS,american outdoor brands,,36826,3949.0,crosswalk
0001809104,ALIGHT INC,alight,,36463,7374.0,crosswalk
0001809519,GOODRX HLDGS INC,goodrx hldgs,,37023,7370.0,crosswalk
0001809987,MIRION TECHNOLOGIES INC,mirion technologies,,39935,3829.0,crosswalk
0001810019,RACKSPACE TECHNOLOGY INC,rackspace technology,,36641,7370.0,crosswalk
0001810182,ALX ONCOLOGY HOLDI INC,alx oncology holdi,,36704,2836.0,crosswalk
0001810546,EASTERN BANKSHARES INC,eastern bankshares,,36633,6020.0,crosswalk
0001810560,REVELATION BIOSCIENCES INC,revelation biosciences,,36848,2836.0,crosswalk
0001810806,UNITY SOFTWARE INC,unity software,,36898,7372.0,crosswalk
0001811063,NUVATION BIO INC,nuvation bio,,38076,2834.0,crosswalk
0001811074,TEXAS PACIFIC LAND CORP,texas pacific land,,10504,6792.0,crosswalk
0001811109,APPLIED UV INC,applied uv,,36759,3640.0,crosswalk
0001811210,LUCID GROUP INC,lucid,,39337,3711.0,crosswalk
0001811414,QUANTUMSCAPE CORP,quantumscape,,37449,3690.0,crosswalk
0001811530,NEXT MEATS HLDGS INC,next meats hldgs,,37950,2000.0,crosswalk
0001811999,FARMHOUSE INC,farmhouse,,112005,7370.0,crosswalk
0001812173,VICARIOUS SURGICAL INC,vicarious surgical,,39712,3845.0,crosswalk
0001812360,FOXO TECHNOLOGIES INC,foxo technologies,,37482,8000.0,crosswalk
0001812364,RELAY THERAPEUTICS INC,relay therapeutics,,36677,2836.0,crosswalk
0001812727,RELIANCE GLOBAL GROUP INC,reliance global,,22318,6411.0,crosswalk
0001813603,HESTIA INSIGHT INC,hestia insight,,178341,8742.0,crosswalk
0001813914,CAREMAX INC,caremax,,38967,8011.0,crosswalk
0001814114,ORCHESTRA BIOMED HOLDING INC,orchestra biomed,,36776,3845.0,crosswalk
0001814215,NUBURU INC,nuburu,,36883,3540.0,crosswalk
0001814287,ABACUS GLOBAL MANAGEMENT INC,abacus global management,,36775,6411.0,crosswalk
0001814329,ASTRA SPACE INC,astra space,,39136,3760.0,crosswalk
0001814974,BBX CAPITAL INC,bbx capital,,37122,6500.0,crosswalk
0001815442,KYMERA THERAPEUTIC INC,kymera therapeutic,,36819,2836.0,crosswalk
0001815849,ATI PHYSICAL THERAPY INC,ati physical therapy,,296677,8000.0,crosswalk
0001815903,PETROS PHARMACEUTICALS INC,petros pharmaceuticals,,37473,2834.0,crosswalk
0001815974,ANEBULO PHARMA INC,anebulo pharma,,38706,2834.0,crosswalk
0001816017,SPIRE GLOBAL INC,spire global,,39442,8731.0,crosswalk
0001816233,SHARECARE INC,sharecare,,39158,7370.0,crosswalk
0001816431,QUANTUM SI INC,quantum si,,38960,3826.0,crosswalk
0001816581,OUSTER INC,ouster,,38343,3829.0,crosswalk
0001816613,MARKFORGED HOLDING CORP,markforged,,39250,3555.0,crosswalk
0001816708,OWLET INC,owlet,,39255,3827.0,crosswalk
0001816736,DISC MEDICINE INC,disc medicine,,38027,2836.0,crosswalk
0001817229,VOR BIOPHARMA INC,vor biopharma,,37844,2836.0,crosswalk
0001817232,GLOBAL GAS CORP,global gas,,37525,2810.0,crosswalk
0001817358,ACADEMY SPO AND OU INC,academy spo and ou,,37054,5940.0,crosswalk
0001817760,SMARTKEM INC,smartkem,,39173,3674.0,crosswalk
0001818093,BEAUTY HEALTH CO (THE),beauty health co the,,38768,3841.0,crosswalk
0001818201,CCC INTELLIGENT SOLUTIONS HL,ccc intelligent solutions hl,,39378,7370.0,crosswalk
0001818331,GENEDX HOLDINGS CORP,genedx,,39321,8071.0,crosswalk
0001818382,HUMACYTE INC,humacyte,,39525,2836.0,crosswalk
0001818383,MEDIAALPHA INC,mediaalpha,,37148,7370.0,crosswalk
0001818502,OPPFI INC,oppfi,,39306,6141.0,crosswalk
0001818644,AEYE INC,aeye,,39448,3829.0,crosswalk
0001818794,DYNE THERAPEUTICS INC,dyne therapeutics,,36911,2836.0,crosswalk
0001818844,DOGWOOD THERAPEUTICS INC,dogwood therapeutics,,36530,2836.0,crosswalk
0001818874,SOFI TECHNOLOGIES INC,sofi technologies,,38916,6141.0,crosswalk
0001819133,TANGO THERAPEUTICS INC,tango therapeutics,,39402,2836.0,crosswalk
0001819142,SES AI CORP,ses ai,,37651,3690.0,crosswalk
0001819394,MATTERPORT INC,matterport,,39323,7370.0,crosswalk
0001819404,NERDY INC,nerdy,,39703,8200.0,crosswalk
0001819438,ESS TECH INC,ess tech,,39875,3690.0,crosswalk
0001819493,XOS INC,xos,,39472,3713.0,crosswalk
0001819516,WHEELS UP EXPERIENCE INC,wheels up experience,,39231,4522.0,crosswalk
0001819574,BARK INC,bark,,38937,5961.0,crosswalk
0001819576,LIQUIDIA CORP,liquidia,,33810,2834.0,crosswalk
0001819615,CLEVER LEAVES HOLDINGS INC,clever leaves,,37559,2833.0,crosswalk
0001819790,TARSUS PHARMACEUTI INC,tarsus pharmaceuti,,37082,2834.0,crosswalk
0001819796,GCM GROSVENOR INC,gcm grosvenor,,37404,6200.0,crosswalk
0001819810,REDWIRE CORP,redwire,,39578,3760.0,crosswalk
0001819848,JOBY AVIATION INC,joby aviation,,39405,4522.0,crosswalk
0001819989,CIPHER DIGITAL INC,cipher digital,,39538,7372.0,crosswalk
0001819994,ROCKET LAB CORP,rocket lab,,39503,3760.0,crosswalk
0001820144,GRINDR INC,grindr,,37428,7370.0,crosswalk
0001820175,OCA ACQUISITION CORP,oca acquisition,,37755,9995.0,crosswalk
0001820190,SCILEX HOLDING CO,scilex,,37707,2834.0,crosswalk
0001820302,BAKKT INC,bakkt,,39909,6200.0,crosswalk
0001820566,INSPIRATO INC,inspirato,,37362,4700.0,crosswalk
0001820721,ARRAY TECHNOLOGIES INC,array technologies,,37200,3829.0,crosswalk
0001820872,GLOBAL BUSINESS TRAVL GP INC,global business travl gp,,37079,4700.0,crosswalk
0001820875,CXAPP INC,cxapp,,37526,7370.0,crosswalk
0001820877,APARTMENT INCOME REIT CORP,apartment income reit,,37489,6798.0,crosswalk
0001820953,AFFIRM HOLDINGS INC,affirm,,37413,6141.0,crosswalk
0001821159,EVGO INC,evgo,,39159,5500.0,crosswalk
0001821160,GUILD HOLDINGS CO,guild,,37186,6162.0,crosswalk
0001821175,MOTORSPORT GAMES INC,motorsport games,,37674,7372.0,crosswalk
0001821393,AARONS CO INC (THE),aarons co inc the,,37445,5700.0,crosswalk
0001821586,MOONLAKE IMMUNOTHERAPEUTICS,moonlake immunotherapeutics,,37240,2836.0,crosswalk
0001821769,NAVITAS SEMICONDUCTOR CORP,navitas semiconductor,,39931,3674.0,crosswalk
0001821806,LESLIE'S INC,leslies,,37284,5990.0,crosswalk
0001822250,CONTEXTLOGIC HOLDINGS INC,contextlogic,,345980,5961.0,crosswalk
0001822359,DOCGO INC,docgo,,37146,8090.0,crosswalk
0001822462,FOGHORN THERAPEUTICS INC,foghorn therapeutics,,37135,2836.0,crosswalk
0001822479,SOTERA HEALTH CO,sotera health,,37338,8734.0,crosswalk
0001822492,HILLMAN SOLUTIONS CORP,hillman solutions,,66871,3452.0,crosswalk
0001822791,CLENE INC,clene,,37633,2836.0,crosswalk
0001822928,HOLLEY INC,holley,,39265,3714.0,crosswalk
0001822966,NUSCALE POWER CORP,nuscale power,,37073,3621.0,crosswalk
0001823000,CONX CORP,conx,,37332,6512.0,crosswalk
0001823144,GPGI INC,gpgi,,37153,3577.0,crosswalk
0001823239,MARAVAI LIFESCIENS HLDGS INC,maravai lifesciens hldgs,,37354,8731.0,crosswalk
0001823365,GENERATIONS BANCORP NY INC,generations bancorp ny,,175121,6035.0,crosswalk
