cik,name,alias,alias_clean,alias_source
0001031316,FRANKLIN STREET PROPERTIES CORP /MA/,FRANKLIN STREET PROPERTIES,franklin street properties,crosswalk_name
0001032208,SEMPRA,SEMPRA ENERGY,sempra energy,crosswalk_name
0001035002,VALERO ENERGY CORP/TX,VALERO ENERGY CORP,valero energy,crosswalk_name
0001035201,CALIFORNIA WATER SERVICE GROUP,CALIFORNIA WATER SERVICE GP,california water service gp,crosswalk_name
0001035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ALEXANDRIA R E EQUITIES INC,alexandria r e equities,crosswalk_name
0001037646,METTLER TOLEDO INTERNATIONAL INC/,METTLER-TOLEDO INTL INC,mettlertoledo intl,crosswalk_name
0001037868,AMETEK INC/,AMETEK INC,ametek,crosswalk_name
0001038277,INTERNATIONAL ISOTOPES INC,RADNOSTIX INC,radnostix,crosswalk_name
0001039684,ONEOK INC /NEW/,ONEOK INC,oneok,crosswalk_name
0001040765,VORNADO REALTY LP,VORNADO REALTY 7.875 PUB INC,vornado realty 7875 pub,crosswalk_name
0001040829,"Ryman Hospitality Properties, Inc.",RYMAN HOSPITALITY PPTYS INC,ryman hospitality pptys,crosswalk_name
0001042773,CENTERPOINT ENERGY RESOURCES CORP,CENTERPOINT ENERGY RES CORP,centerpoint energy res,crosswalk_name
0001043509,SONIC AUTOMOTIVE INC,SONIC AUTOMOTIVE INC  -CL A,sonic automotive inc cl a,crosswalk_name
0001045942,"Track Group, Inc.",TRACK GROUP INC,track,crosswalk_name
0001046025,HERITAGE FINANCIAL CORP /WA/,HERITAGE FINANCIAL CORP,heritage financial,crosswalk_name
0001046311,CHOICE HOTELS INTERNATIONAL INC /DE,CHOICE HOTELS INTL INC,choice hotels intl,crosswalk_name
0001048268,"IES Holdings, Inc.",IES HOLDINGS INC,ies,crosswalk_name
0001048286,MARRIOTT INTERNATIONAL INC /MD/,MARRIOTT INTL INC,marriott intl,crosswalk_name
0001049502,MKS INSTRUMENTS INC,MKS INC,mks,crosswalk_name
0001050441,EAGLE BANCORP INC,EAGLE BANCORP INC/MD,eagle bancorp incmd,crosswalk_name
0001050446,MICROSTRATEGY Inc,STRATEGY INC,strategy,crosswalk_name
0001050743,PEAPACK GLADSTONE FINANCIAL CORP,PEAPACK-GLADSTONE FINAN CORP,peapackgladstone finan,crosswalk_name
0001051512,TELEPHONE & DATA SYSTEMS INC /DE/,TELEPHONE & DATA SYSTEMS INC,telephone data systems,crosswalk_name
0001052752,GETTY REALTY CORP /MD/,GETTY REALTY CORP,getty realty,crosswalk_name
0001053369,ELITE PHARMACEUTICALS INC /NV/,ELITE PHARMACEUTICALS INC,elite pharmaceuticals,crosswalk_name
0001053507,AMERICAN TOWER CORP /MA/,AMERICAN TOWER CORP,american tower,crosswalk_name
0001056285,"KIRKLAND'S, INC",BRAND HOUSE COLLECTIVE INC,brand house collective,crosswalk_name
0001057352,"COSTAR GROUP, INC.",COSTAR GROUP INC,costar,crosswalk_name
0001057379,"HACKETT GROUP, INC.",HACKETT GROUP INC,hackett,crosswalk_name
0001057706,FIRST BANCORP /PR/,FIRST BANCORP P R,first bancorp p r,crosswalk_name
0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,COGNIZANT TECH SOLUTIONS,cognizant tech solutions,crosswalk_name
0001058867,GUARANTY BANCSHARES INC /TX/,GUARANTY BANCSHARES INC,guaranty bancshares,crosswalk_name
0001059142,Greystone Housing Impact Investors LP,GREYSTONE HSG IMPT INVTS LP,greystone hsg impt invts lp,crosswalk_name
0001059556,MOODYS CORP /DE/,MOODY'S CORP,moodys,crosswalk_name
0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,ENTERPRISE PRODCT PARTNRS LP,enterprise prodct partnrs lp,crosswalk_name
0001061630,"BLACKSTONE MORTGAGE TRUST, INC.",BLACKSTONE MORTGAGE TR INC,blackstone mortgage tr,crosswalk_name
0001062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,DAUCH CORP,dauch,crosswalk_name
0001063761,SIMON PROPERTY GROUP INC /DE/,SIMON PROPERTY GROUP INC,simon property,crosswalk_name
0001065837,SKECHERS USA INC,SKECHERS U S A INC,skechers u s a,crosswalk_name
0001066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,HEIDRICK & STRUGGLES INTL,heidrick struggles intl,crosswalk_name
0001066684,THEGLOBE COM INC,THEGLOBE.COM INC,theglobecom,crosswalk_name
0001067294,"CRACKER BARREL OLD COUNTRY STORE, INC",CRACKER BARREL OLD CTRY STOR,cracker barrel old ctry stor,crosswalk_name
0001069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",KRATOS DEFENSE & SECURITY,kratos defense security,crosswalk_name
0001069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,FLEXIBLE SOLUTIONS INTL INC,flexible solutions intl,crosswalk_name
0001069530,CASSAVA SCIENCES INC,FILANA THERAPEUTICS INC,filana therapeutics,crosswalk_name
0001070423,PLAINS ALL AMERICAN PIPELINE LP,PLAINS ALL AMER PIPELNE  -LP,plains all amer pipelne lp,crosswalk_name
0001072627,KINGSWAY FINANCIAL SERVICES INC,KINGSWAY FINANCIAL SVCS INC,kingsway financial svcs,crosswalk_name
0001077428,TEXAS CAPITAL BANCSHARES INC/TX,TEXAS CAPITAL BANCSHARES INC,texas capital bancshares,crosswalk_name
0001083490,SUNRISE REAL ESTATE GROUP INC,SUNRISE REAL ESTATE GRP INC,sunrise real estate grp,crosswalk_name
0001084869,1 800 FLOWERS COM INC,1-800-FLOWERS.COM,1800flowerscom,crosswalk_name
0001085392,PUGET ENERGY INC /WA,PUGET ENERGY INC,puget energy,crosswalk_name
0001086600,ALLIANCE RESOURCE PARTNERS LP,ALLIANCE RESOURCE PTNRS  -LP,alliance resource ptnrs lp,crosswalk_name
0001086745,"AYRO, Inc.",STABLEX TECHNOLOGIES INC,stablex technologies,crosswalk_name
0001089819,Cleco Corporate Holdings LLC,CLECO CORP,cleco,crosswalk_name
0001090009,SOUTHERN FIRST BANCSHARES INC,SOUTHERN FIRST BANKSHARES,southern first bankshares,crosswalk_name
0001090012,DEVON ENERGY CORP/DE,DEVON ENERGY CORP,devon energy,crosswalk_name
0001090425,LAMAR ADVERTISING CO/NEW,LAMAR ADVERTISING CO  -CL A,lamar advertising co cl a,crosswalk_name
0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",CHARTER COMMUNICATIONS INC,charter communications,crosswalk_name
0001091748,"Argo Group International Holdings, Inc.",ARGO GROUP INTL HOLDINGS LTD,argo group intl,crosswalk_name
0001093672,PEOPLES BANCORP OF NORTH CAROLINA INC,PEOPLES BANCORP NC INC,peoples bancorp nc,crosswalk_name
0001094831,"BGC Group, Inc.",BGC GROUP INC,bgc,crosswalk_name
0001095073,"EVEREST GROUP, LTD.",EVEREST GROUP LTD,everest,crosswalk_name
0001100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",CHARLES RIVER LABS INTL INC,charles river labs intl,crosswalk_name
0001101215,"BREAD FINANCIAL HOLDINGS, INC.",BREAD FINANCIAL HOLDINGS INC,bread financial,crosswalk_name
0001103833,"Crown Equity Holdings, Inc.",CROWN EQUITY HOLDINGS INC,crown equity,crosswalk_name
0001106644,"CHINA PHARMA HOLDINGS, INC.",CHINA PHARMA HOLDINGS INC,china pharma,crosswalk_name
0001108134,BERKSHIRE HILLS BANCORP INC,BEACON FINANCIAL CORP,beacon financial,crosswalk_name
0001114927,FIRST NORTHERN COMMUNITY BANCORP,FIRST NORTHN CMNTY BANCORP,first northn cmnty bancorp,crosswalk_name
0001115055,PINNACLE FINANCIAL PARTNERS INC,PINNACLE FINL PARTNERS INC,pinnacle finl partners,crosswalk_name
0001121484,"OIL STATES INTERNATIONAL, INC",OIL STATES INTL INC,oil states intl,crosswalk_name
0001123852,NORTHERN STATES POWER CO,NORTHERN STATES POWER CO /MN,northern states power co mn,crosswalk_name
0001125259,CARNIVAL PLC,CARNIVAL CORP/PLC (GBR),carnival corpplc gbr,crosswalk_name
0001125376,"ENSIGN GROUP, INC",ENSIGN GROUP INC,ensign,crosswalk_name
0001126328,PRINCIPAL FINANCIAL GROUP INC,PRINCIPAL FINANCIAL GRP INC,principal financial grp,crosswalk_name
0001127475,"Digital Brand Media & Marketing Group, Inc.",DIGITAL BRAND MEDIA & MKTG,digital brand media mktg,crosswalk_name
0001130144,SIERRA BANCORP,SIERRA BANCORP/CA,sierra bancorpca,crosswalk_name
0001130166,"Cyclacel Pharmaceuticals, Inc.",BIO GREEN MED SOLUTION INC,bio green med solution,crosswalk_name
0001130464,BLACK HILLS CORP /SD/,BLACK HILLS CORP,black hills,crosswalk_name
0001130713,"BEYOND, INC.",BED BATH & BEYOND INC,bed bath beyond,crosswalk_name
0001132105,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",SPORTSMANS WAREHOUSE HLDGS,sportsmans warehouse hldgs,crosswalk_name
0001133421,NORTHROP GRUMMAN CORP /DE/,NORTHROP GRUMMAN CORP,northrop grumman,crosswalk_name
0001133818,"BIO-PATH HOLDINGS, INC.",BIO-PATH HOLDINGS INC,biopath,crosswalk_name
0001134115,INTERNATIONAL TOWER HILL MINES LTD,INTERNATIONAL TOWER HILL MIN,international tower hill min,crosswalk_name
0001134765,"Charlie's Holdings, Inc.",CHARLIES HOLDINGS INC,charlies,crosswalk_name
0001136869,"ZIMMER BIOMET HOLDINGS, INC.",ZIMMER BIOMET HOLDINGS INC,zimmer biomet,crosswalk_name
0001136893,"Fidelity National Information Services, Inc.",FIDELITY NATIONAL INFO SVCS,fidelity national info svcs,crosswalk_name
0001137091,"POWER SOLUTIONS INTERNATIONAL, INC.",POWER SOLUTIONS INTL INC,power solutions intl,crosswalk_name
0001137547,UNITED SECURITY BANCSHARES,UNITED SECURITY BANCSHARS CA,united security bancshars ca,crosswalk_name
0001138118,"CBRE GROUP, INC.",CBRE GROUP INC,cbre,crosswalk_name
0001138476,PACIFIC HEALTH CARE ORGANIZATION INC,PACIFIC HEALTH CARE ORG INC,pacific health care org,crosswalk_name
0001138724,"Global Arena Holding, Inc.",GLOBAL ARENA HOLDINGS INC,global arena,crosswalk_name
0001141688,LANDMARK BANCORP INC,LANDMARK BANCORP INC/KS,landmark bancorp incks,crosswalk_name
0001142417,"NEXSTAR MEDIA GROUP, INC.",NEXSTAR MEDIA GROUP,nexstar media,crosswalk_name
0001144215,ACUITY INC. (DE),ACUITY INC,acuity,crosswalk_name
0001156041,HOUSTON AMERICAN ENERGY CORP,ABUNDIA GLOBAL IMPACT GRP IN,abundia global impact grp in,crosswalk_name
0001157647,"Western New England Bancorp, Inc.",WESTERN NEW ENG BANCORP INC,western new eng bancorp,crosswalk_name
0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",COGENT COMMUNICATIONS HLDGS,cogent communications hldgs,crosswalk_name
0001163609,SOUTH DAKOTA SOYBEAN PROCESSORS LLC,SOUTH DAKOTA SYBN PRCSSR LLC,south dakota sybn prcssr,crosswalk_name
0001164727,NEWMONT Corp /DE/,NEWMONT CORP,newmont,crosswalk_name
0001166708,"Brownie's Marine Group, Inc",BROWNIE'S MARINE GROUP INC,brownies marine,crosswalk_name
0001168165,CONSTELLATION ENERGY GENERATION LLC,EXELON GENERATION CO LLC,exelon generation,crosswalk_name
0001172178,LIBERTY STAR URANIUM & METALS CORP.,LIBERTY STAR URANIUM & METAL,liberty star uranium metal,crosswalk_name
0001173514,"HYSTER-YALE, INC.",HYSTER YALE INC,hyster yale,crosswalk_name
0001178697,SONIM TECHNOLOGIES INC,DNA X INC,dna x,crosswalk_name
0001178970,PROVIDENT FINANCIAL SERVICES INC,PROVIDENT FINANCIAL SVCS INC,provident financial svcs,crosswalk_name
0001187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",CREATIVE MED TECH HLDG INC,creative med tech hldg,crosswalk_name
0001210708,"Hudson Global, Inc.",STAR EQUITY HOLDINGS INC,star equity,crosswalk_name
0001212545,WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORP,western alliance bancorp,crosswalk_name
0001218683,Mawson Infrastructure Group Inc.,MAWSON INFRA GROUP INC,mawson infra,crosswalk_name
0001219601,"CROWN HOLDINGS, INC.",CROWN HOLDINGS INC,crown,crosswalk_name
0001224608,"CNO Financial Group, Inc.",CNO FINANCIAL GROUP INC,cno financial,crosswalk_name
0001227654,COMPASS MINERALS INTERNATIONAL INC,COMPASS MINERALS INTL INC,compass minerals intl,crosswalk_name
0001230245,PIPER SANDLER COMPANIES,PIPER SANDLER COS,piper sandler cos,crosswalk_name
0001253689,GLYCOMIMETICS INC,CRESCENT BIOPHARMA INC,crescent biopharma,crosswalk_name
0001261654,UNIVERSAL TECHNICAL INSTITUTE INC,UNIVERSAL TECHNICAL INST,universal technical inst,crosswalk_name
0001267332,MERRILL LYNCH DEPOSITOR INC INDEXPLUS TRUST SERIES 2003-1,MERRILL LYNCH DEPOSITOR INC,merrill lynch depositor,crosswalk_name
0001273685,"NEW YORK MORTGAGE TRUST, INC.",ADAMAS TRUST INC,adamas trust,crosswalk_name
0001275014,"Ultra Clean Holdings, Inc.",ULTRA CLEAN HOLDINGS INC,ultra clean,crosswalk_name
0001279715,"Wright Investors Service Holdings, Inc.",WRIGHT INVESTORS SERVICE,wright investors service,crosswalk_name
0001283337,STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A,CREDIT-ENHANCED CORTS TR AON,creditenhanced corts tr aon,crosswalk_name
0001283464,STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III,CORTS TRUST PECO ENERGY III,corts trust peco energy iii,crosswalk_name
0001284454,Yong Bai Chao New Retail Corp,NONGFU SHP DG NEW RTL CO LTD,nongfu shp dg new rtl,crosswalk_name
0001288855,"OptimumBank Holdings, Inc.",OPTIMUMBANK HOLDINGS INC,optimumbank,crosswalk_name
0001289945,"Spok Holdings, Inc",SPOK HOLDINGS INC,spok,crosswalk_name
0001290476,Village Bank & Trust Financial Corp.,VILLAGE BANK AND TRUST FINL,village bank and trust finl,crosswalk_name
0001290900,"Commercial Vehicle Group, Inc.",COMMERCIAL VEHICLE GROUP INC,commercial vehicle,crosswalk_name
0001296884,"Lightstone Value Plus REIT I, Inc.",LIGHTSTONE VALUE PLU R I INC,lightstone value plu r i,crosswalk_name
0001297184,"Amphastar Pharmaceuticals, Inc.",AMPHASTAR PHARMACEUTICLS INC,amphastar pharmaceuticls,crosswalk_name
0001297341,Kentucky First Federal Bancorp,KENTUCKY FIRST FEDERAL BNCRP,kentucky first federal bncrp,crosswalk_name
0001297989,"ExlService Holdings, Inc.",EXLSERVICE HOLDINGS INC,exlservice,crosswalk_name
0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",PACIFIC BIOSCIENCES OF CALIF,pacific biosciences of calif,crosswalk_name
0001299969,"Comstock Holding Companies, Inc.",COMSTOCK HOLDING COS INC,comstock holding cos,crosswalk_name
0001308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",UNIVERSAL LOGISTICS HLDGS,universal logistics hldgs,crosswalk_name
0001310488,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",BIOFORCE NANOSCIENCES HLDGS,bioforce nanosciences hldgs,crosswalk_name
0001314102,"EyePoint Pharmaceuticals, Inc.",EYEPOINT INC,eyepoint,crosswalk_name
0001314196,"OLB GROUP, INC.",OLB GROUP INC (THE),olb group inc the,crosswalk_name
0001319229,TransMontaigne Partners LLC,TRANSMONTAIGNE PARTNERS LP,transmontaigne partners lp,crosswalk_name
0001321655,Palantir Technologies Inc.,PALANTIR TECHNOLOG INC,palantir technolog,crosswalk_name
0001321741,GLADSTONE INVESTMENT CORPORATION\DE,GLADSTONE INVESTMENT CORP/DE,gladstone investment corpde,crosswalk_name
0001321834,"TNF Pharmaceuticals, Inc.",Q/C TECHNOLOGIES INC,qc technologies,crosswalk_name
0001324404,"CF Industries Holdings, Inc.",CF INDUSTRIES HOLDINGS INC,cf industries,crosswalk_name
0001324424,"Expedia Group, Inc.",EXPEDIA GROUP INC,expedia,crosswalk_name
0001326706,"NanoVibronix, Inc.",ENVUE MEDICAL INC,envue medical,crosswalk_name
0001327607,First Western Financial Inc,FIRST WSTRN FINNCIL INC,first wstrn finncil,crosswalk_name
0001333274,MERCER INTERNATIONAL INC.,MERCER INTL INC,mercer intl,crosswalk_name
0001333986,"Equitable Holdings, Inc.",EQUITABLE HOLDINGS INC,equitable,crosswalk_name
0001334325,"Coda Octopus Group, Inc.",CODA OCTOPUS GROUP INC,coda octopus,crosswalk_name
0001334978,"Clear Channel Outdoor Holdings, Inc.",CLEAR CHANNEL OUTDOOR HLDGS,clear channel outdoor hldgs,crosswalk_name
0001335105,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXTE BIOTECHNOLOGY HOLDINGS,lixte biotechnology,crosswalk_name
0001336047,"Boardwalk Pipeline Partners, LP",BOARDWALK PIPELINE PRTNRS-LP,boardwalk pipeline prtnrslp,crosswalk_name
0001336920,"Leidos Holdings, Inc.",LEIDOS HOLDINGS INC,leidos,crosswalk_name
0001337013,"InfuSystem Holdings, Inc",INFUSYSTEM HOLDINGS INC,infusystem,crosswalk_name
0001338929,"Authentic Holdings, Inc.",AUTHENTIC HOLDINGS INC,authentic,crosswalk_name
0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DIRTT ENVIRONMENTL SOLUTIONS,dirtt environmentl solutions,crosswalk_name
0001340909,"STRATS SM TRUST FOR WAL-MART STORES, INC. SECURITIES, SERIES 2005-4",STRATS TRUST WAL MART STORES,strats trust wal mart stores,crosswalk_name
0001341766,"Celsius Holdings, Inc.",CELSIUS HOLDINGS INC,celsius,crosswalk_name
0001342958,"DIGITAL ALLY, INC.",KUSTOM ENTERTAINMENT INC,kustom entertainment,crosswalk_name
0001343491,"STRATS(SM) TRUST FOR DOMINION RESOURCES, INC. SECURITIES, SERIES 2005-6",STRATS TR FOR DOMINION RES,strats tr for dominion res,crosswalk_name
0001346830,"Cara Therapeutics, Inc.",TVARDI THERAPEUTICS INC,tvardi therapeutics,crosswalk_name
0001347858,"22nd Century Group, Inc.",22ND CENTURY GROUP INC,22nd century,crosswalk_name
0001350102,"Ascent Solar Technologies, Inc.",ASCENT SOLAR TECH INC,ascent solar tech,crosswalk_name
0001350653,"Alphatec Holdings, Inc.",ALPHATEC HOLDINGS INC,alphatec,crosswalk_name
0001353226,"STRATS(SM) Trust for Procter & Gamble Securities, Series 2006-1",SYNTHETIC FXD-INC F/R STRATS,synthetic fxdinc fr strats,crosswalk_name
0001355096,"QVC Group, Inc.",QVC GROUP INC,qvc,crosswalk_name
0001355839,INTELLIGENT PROTECTION MANAGEMENT CORP.,INTELLIGENT PROCTN MGMT CORP,intelligent proctn mgmt,crosswalk_name
0001356284,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2",STRATS TR GOLDMAN SACHS GRP,strats tr goldman sachs grp,crosswalk_name
0001357660,"STRATS(SM) Trust for Allstate Corp Securities, Series 2006-3",STRATS TRUST ALLSTATE CORP,strats trust allstate,crosswalk_name
0001357971,Energy Services of America CORP,ENERGY SERVICES OF AMER CORP,energy services of amer,crosswalk_name
0001361658,Travel & Leisure Co.,TRAVEL PLUS LEISURE CO,travel plus leisure,crosswalk_name
0001363829,Enstar Group LTD,ENSTAR GROUP LIMITED,enstar group limited,crosswalk_name
0001364885,"Spirit AeroSystems Holdings, Inc.",SPIRIT AEROSYSTEMS HOLDINGS,spirit aerosystems,crosswalk_name
0001368458,"Sally Beauty Holdings, Inc.",SALLY BEAUTY HOLDINGS INC,sally beauty,crosswalk_name
0001370450,"Willdan Group, Inc.",WILLDAN GROUP INC,willdan,crosswalk_name
0001372020,Great Lakes Dredge & Dock CORP,GREAT LAKES DREDGE & DOCK CP,great lakes dredge dock cp,crosswalk_name
0001372807,Portman Ridge Finance Corp,BCP INVESTMENT CORP,bcp investment,crosswalk_name
0001375205,UR-ENERGY INC,UR ENERGY INC,ur energy,crosswalk_name
0001376321,ZW Data Action Technologies Inc.,ZW DATA ACTION TECHNOLGY INC,zw data action technolgy,crosswalk_name
0001376339,"MIMEDX GROUP, INC.",MIMEDX GROUP INC,mimedx,crosswalk_name
0001378950,"CarParts.com, Inc.",CARPARTS COM INC,carparts com,crosswalk_name
0001379041,"Employers Holdings, Inc.",EMPLOYERS HOLDINGS INC,employers,crosswalk_name
0001381197,"Interactive Brokers Group, Inc.",INTERACTIVE BROKERS GROUP,interactive brokers,crosswalk_name
0001382574,"Scienture Holdings, Inc.",SCIENTURE HOLDINGS INC,scienture,crosswalk_name
0001383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",BROADRIDGE FINANCIAL SOLUTNS,broadridge financial solutns,crosswalk_name
0001385280,"Cinemark Holdings, Inc.",CINEMARK HOLDINGS INC,cinemark,crosswalk_name
0001386570,ChromaDex Corp.,NIAGEN BIOSCIENCE INC,niagen bioscience,crosswalk_name
0001387061,"Lightstone Value Plus REIT V, Inc.",LIGHTSTONE VAL PL REIT V INC,lightstone val pl reit v,crosswalk_name
0001387467,ALPHA & OMEGA SEMICONDUCTOR Ltd,ALPHA AND OMEGA SEMICONDUCTO,alpha and omega semiconducto,crosswalk_name
0001388658,"iRhythm Technologies, Inc.",IRHYTHM HOLDINGS INC,irhythm,crosswalk_name
0001390478,"SELLAS Life Sciences Group, Inc.",SELLAS LIFE SCIENCES GROUP I,sellas life sciences group i,crosswalk_name
0001392972,"PROS Holdings, Inc.",PROS HOLDINGS INC,pros,crosswalk_name
0001393612,Discover Financial Services,DISCOVER FINANCIAL SVCS,discover financial svcs,crosswalk_name
0001393883,"DHI GROUP, INC.",DHI GROUP INC,dhi,crosswalk_name
0001396536,"DUOS TECHNOLOGIES GROUP, INC.",DUOS TECHNOLOGIES GROUP INC,duos technologies,crosswalk_name
0001398733,"Aquestive Therapeutics, Inc.",AQUESTIVE THERAPETC INC,aquestive therapetc,crosswalk_name
0001399520,"ONE Group Hospitality, Inc.",ONE GP HOSPITALITY (THE),one gp hospitality the,crosswalk_name
0001400810,"HCI Group, Inc.",HCI GROUP INC,hci,crosswalk_name
0001401257,"FORUM ENERGY TECHNOLOGIES, INC.",FORUM ENERGY TECH INC,forum energy tech,crosswalk_name
0001401521,AMERICAN COASTAL INSURANCE Corp,AMERICAN COASTAL INSURA CORP,american coastal insura,crosswalk_name
0001402436,SS&C Technologies Holdings Inc,SS&C TECHNOLOGIES HLDGS INC,ssc technologies hldgs,crosswalk_name
0001403528,"Brookfield Oaktree Holdings, LLC",OAKTREE CAPITAL GROUP LLC,oaktree capital,crosswalk_name
0001408100,"Kennedy-Wilson Holdings, Inc.",KENNEDY-WILSON HOLDINGS INC,kennedywilson,crosswalk_name
0001408443,Milestone Pharmaceuticals Inc.,MILESTONE PHARMACEUTICLS INC,milestone pharmaceuticls,crosswalk_name
0001410384,"Q2 Holdings, Inc.",Q2 HOLDINGS INC,q2,crosswalk_name
0001410636,"American Water Works Company, Inc.",AMERICAN WATER WORKS CO INC,american water works,crosswalk_name
0001411207,Allison Transmission Holdings Inc,ALLISON TRANSMISSION HLDGS,allison transmission hldgs,crosswalk_name
0001411579,"AMC ENTERTAINMENT HOLDINGS, INC.",AMC ENTERTAINMENT HOLDINGS,amc entertainment,crosswalk_name
0001412665,"MidWestOne Financial Group, Inc.",MIDWESTONE FINANCIAL GROUP,midwestone financial,crosswalk_name
0001414475,"Western Midstream Operating, LP",WESTERN GAS PARTNERS LP,western gas partners lp,crosswalk_name
0001414932,Oaktree Specialty Lending Corp,OAKTREE SPECIALTY LENDING CP,oaktree specialty lending cp,crosswalk_name
0001415744,NORTHERN MINERALS & EXPLORATION LTD.,NORTHERN MINERALS & EXPL LTD,northern minerals expl,crosswalk_name
0001416697,"Blue Line Protection Group, Inc.",BLUE LINE PROTECTION GROUP,blue line protection,crosswalk_name
0001423902,"Western Midstream Partners, LP",WESTERN MIDSTRM PRTNRS LP,western midstrm prtnrs lp,crosswalk_name
0001424929,FOX FACTORY HOLDING CORP,FOX FACTORY HOLDING CP,fox factory holding cp,crosswalk_name
0001425355,"Mill City Ventures III, Ltd",SUI GROUP HOLDINGS LTD,sui,crosswalk_name
0001427570,ReShape Lifesciences Inc.,VYOME HOLDINGS INC,vyome,crosswalk_name
0001430306,Tonix Pharmaceuticals Holding Corp.,TONIX PHARMACEUTICALS HLDG,tonix pharmaceuticals hldg,crosswalk_name
0001435508,"First Savings Financial Group, Inc.",FIRST SAVINGS FINANCIAL GP,first savings financial gp,crosswalk_name
0001436126,"Mistras Group, Inc.",MISTRAS GROUP INC,mistras,crosswalk_name
